BasinID HFR_mean HFR_median HFR_stddev HFR_stderr HFR_Nvalues HFR_range HFR_min HFR_max SA_binned_LH SA_Spline_LH LH_Density Area Basin_Slope_mean Basin_Slope_median Basin_Slope_stddev Basin_Slope_stderr Basin_Slope_Nvalues Basin_Slope_range Basin_Slope_min Basin_Slope_max Basin_elev_mean Basin_elev_median Basin_elev_stddev Basin_elev_stderr Basin_elev_Nvalues Basin_elev_Range Basin_elev_min Basin_elev_max Aspect_mean CHT_mean CHT_median CHT_stddev CHT_stderr CHT_Nvalues CHT_range CHT_min CHT_max EStar RStar HT_Slope_mean HT_Slope_median HT_Slope_stddev HT_Slope_stderr HT_Slope_Nvalues HT_Slope_range HT_Slope_min HT_Slope_max HT_relief_mean HT_relief_median HT_relief_stddev HT_relief_stderr HT_relief_Nvalues HT_relief_range HT_relief_min HT_relief_max
153 53.1309 53.7627 7.2307 1.61683 20 29.2386 34.3149 63.5535 70.3278 69.5806 69.3403 18452 0.39429 0.388089 0.186361 0.00685542 739 0.941322 0.0263572 0.96768 654.106 652.73 12.8857 0.474008 739 54.7928 628.595 683.388 80.0091 -0.0351055 -0.0324177 0.0128755 0.00268472 23 0.0405976 -0.0562851 -0.0156874 3.10864 0.329356 0.400484 0.411219 0.0482219 0.0107827 20 0.194158 0.302309 0.496468 20.9987 20.6735 2.03788 0.455685 20 8.37262 17.0363 25.4089
154 164.367 7.49553 294.593 15.3152 370 956.312 7.49534 963.807 4.99689 4.99689 7.58761 30986.4 1.54867 7.07107e-05 7.26304 0.206173 1241 44.1386 6.90085e-05 44.1387 12.7938 0.0575933 99.5804 2.82675 1241 792.642 0.00176667 792.644 2.8136 -0.148038 -5.14915e-07 0.692774 0.0544295 162 4.97084 -4.97084 -2.83903e-08 40.5542 0.0868449 0.0179264 9.42787e-05 0.120004 0.00623873 370 0.827468 7.07649e-05 0.827539 17.1294 0.000706668 115.156 5.98666 370 792.636 0.00056031 792.636
155 104.637 107.956 67.8052 4.9452 188 242.121 3.7193 245.84 55.9093 56.4498 46.8642 20499.5 0.427804 0.446941 0.161704 0.00564351 821 0.742288 0.0274145 0.769702 701.937 700.667 34.1646 1.19235 821 127.526 647.837 775.363 247.769 -0.0289715 -0.0287897 0.0194956 0.00168416 134 0.121563 -0.12172 -0.000157436 5.05249 0.342496 0.39969 0.408317 0.167758 0.012235 188 0.948666 -6.82861e-05 0.948597 43.0053 45.0892 29.197 2.12941 188 105.188 -0.000366211 105.188
157 136.04 130.29 48.1091 5.59257 74 211.288 13.3024 224.59 4.9969 4.9969 76.362 44195 0.597689 0.495211 1.55877 0.0370506 1770 28.7632 0.00110807 28.7643 701.487 698.256 37.3121 0.886877 1770 139.124 642.008 781.131 97.4898 -0.123201 -0.0516012 0.500576 0.0549454 83 4.01624 -4.01638 -0.000135217 27.9336 0.398873 0.466813 0.480236 0.0571756 0.00664653 74 0.223336 0.316422 0.539759 65.115 62.8427 28.0514 3.26091 74 110.07 5.11493 115.185
159 54.1563 54.1563 0 0 1 0 54.1563 54.1563 69.4084 73.6879 68.0455 37478.4 0.291291 0.250382 0.166082 0.00428679 1501 0.774462 0.0099773 0.78444 638.091 636.625 8.82323 0.227739 1501 41.011 623.448 664.459 196.538 -0.0413827 -0.045931 0.0157915 0.00344599 21 0.0428395 -0.0597199 -0.0168804 3.73522 0.31324 0.375887 0.375887 0 0 1 0 0.375887 0.375887 20.3567 20.3567 0 0 1 0 20.3567 20.3567
160 106.793 101.953 69.306 5.58484 154 227.402 3.85029 231.252 4.9969 4.9969 67.5768 31585.7 0.563237 0.439554 1.47604 0.0415003 1265 25.3377 0.0104651 25.3482 708.663 708.301 35.0196 0.984614 1265 133.176 647.837 781.013 251.13 -0.106291 -0.0273554 0.539985 0.0468226 133 4.38186 -4.38246 -0.00059893 18.9187 0.375738 0.459665 0.442276 0.16747 0.0134951 154 0.885714 4.43866e-05 0.885759 48.1517 48.6739 29.0019 2.33704 154 97.1195 0.000366211 97.1199
161 100 100.104 48.0155 3.80788 159 223.948 5.5548 229.503 4.9969 4.9969 63.6653 35156.3 0.76261 0.453291 2.59101 0.0690505 1408 29.3932 0.0634433 29.4567 728.79 732.176 28.6123 0.76252 1408 112.522 669.831 782.353 226.239 -0.0925579 -0.032612 0.437764 0.0356248 151 4.25902 -4.25924 -0.000217236 15.4263 0.311547 0.39616 0.415971 0.128692 0.0102059 159 0.769281 0.111087 0.880368 37.3857 32.9602 20.0016 1.58623 159 94.4899 0.617065 95.107
167 80.4652 72.0634 57.0944 4.64628 151 217.944 4.80167 222.746 4.99697 4.99697 63.5907 34806.7 1.47057 0.53133 4.52312 0.121145 1394 31.8815 0.00835174 31.8898 712.356 710.495 23.6729 0.634045 1394 114.809 660.917 775.726 92.9611 -0.114367 -0.0416956 0.529057 0.0439358 145 4.35159 -4.35225 -0.000660097 15.3376 0.330651 0.439757 0.414527 0.168732 0.0137312 151 1.03207 0.142344 1.17441 31.9271 29.4973 24.1116 1.96218 151 112.437 2.30774 114.744
170 96.5283 56.5191 169.259 12.5809 181 966.936 3.66091 970.597 4.9969 4.9969 47.3938 32409.7 0.883688 0.455416 2.89334 0.0803086 1298 29.5133 0.0249406 29.5382 744.865 748.575 27.2848 0.757327 1298 118.019 673.036 791.054 245.896 -0.20812 -0.0369492 0.802247 0.0661682 147 4.46786 -4.46835 -0.000491784 33.4825 0.420015 0.41405 0.385172 0.189619 0.0140943 181 0.93958 0.0743393 1.01392 48.652 19.7751 138.543 10.2978 181 790.361 0.684937 791.046
171 136.64 146.415 56.9068 5.93294 92 188.311 36.4295 224.741 35.49 35.5513 53.4798 26691.8 0.462887 0.471227 0.19538 0.00597575 1069 1.11394 0.00356861 1.11751 673.532 670.321 30.7037 0.939078 1069 120.119 626.582 746.701 23.5917 -0.0491852 -0.0478667 0.0206294 0.00206294 100 0.0930229 -0.102328 -0.00930487 11.2011 0.320373 0.395523 0.381744 0.0636091 0.0066317 92 0.310711 0.275159 0.58587 52.5308 50.8688 21.7803 2.27076 92 90.5421 15.8961 106.438
