BasinID HFR_mean HFR_median HFR_stddev HFR_stderr HFR_Nvalues HFR_range HFR_min HFR_max SA_binned_LH SA_Spline_LH LH_Density Area Basin_Slope_mean Basin_Slope_median Basin_Slope_stddev Basin_Slope_stderr Basin_Slope_Nvalues Basin_Slope_range Basin_Slope_min Basin_Slope_max Basin_elev_mean Basin_elev_median Basin_elev_stddev Basin_elev_stderr Basin_elev_Nvalues Basin_elev_Range Basin_elev_min Basin_elev_max Aspect_mean CHT_mean CHT_median CHT_stddev CHT_stderr CHT_Nvalues CHT_range CHT_min CHT_max EStar RStar HT_Slope_mean HT_Slope_median HT_Slope_stddev HT_Slope_stderr HT_Slope_Nvalues HT_Slope_range HT_Slope_min HT_Slope_max HT_relief_mean HT_relief_median HT_relief_stddev HT_relief_stderr HT_relief_Nvalues HT_relief_range HT_relief_min HT_relief_max
1342 163.636 155.18 114.841 2.46302 2174 593.316 3.54657 596.863 28.2855 27.963 66.6206 892590 0.375904 0.360032 0.201892 0.00106781 35748 1.47725 0.0018308 1.47908 239.658 209.309 125.866 0.665709 35748 638.96 81.8915 720.851 169.971 -0.0293448 -0.0268338 0.0199896 0.000459198 1895 0.102484 -0.102503 -1.82926e-05 8.00308 0.373715 0.439307 0.440851 0.166563 0.00357231 2174 1.66465 -0.231847 1.4328 73.3837 61.6499 63.8649 1.36972 2174 341.414 -1.05045 340.364
1356 142.134 120.856 107.109 3.41799 982 384.542 3.5819 388.124 44.7073 41.3053 62.2283 250438 0.577985 0.589959 0.21536 0.00215038 10030 1.72361 0.00728747 1.7309 475.888 478.208 101.7 1.01548 10030 392.035 282.306 674.341 262.6 -0.0368632 -0.0332025 0.0249076 0.000894132 776 0.115237 -0.115314 -7.74302e-05 8.73249 0.484979 0.5688 0.574194 0.14924 0.00476244 982 1.23643 0.0863868 1.32282 82.7181 67.5637 67.3794 2.15016 982 240.416 0.484406 240.901
1416 164.723 143.724 113.89 1.62867 4890 524.636 3.53582 528.172 17.853 18.8957 63.0003 1.62116e+06 0.466157 0.457591 0.184591 0.000724431 64927 1.40775 0.00286968 1.41061 338.671 337.034 154.868 0.607785 64927 676.568 52.951 729.519 164.007 -0.0319829 -0.0293451 0.0210542 0.00031904 4355 0.14112 -0.141173 -5.29565e-05 8.7805 0.367553 0.470668 0.452755 0.151729 0.00216978 4890 1.51233 0.00429579 1.51662 72.6532 63.703 48.8147 0.698065 4890 212.347 0.033802 212.381
1521 159.131 162.818 83.2883 0.987338 7116 647.826 3.53725 651.363 28.2665 26.2015 72.1406 3.68739e+06 0.394473 0.398829 0.15792 0.00041094 147679 1.21557 4.89018e-05 1.21562 317.206 346.269 146.819 0.382052 147679 587.435 19.0394 606.475 136.061 -0.0288773 -0.0275047 0.0164216 0.000201618 6634 0.13954 -0.139545 -5.57629e-06 7.65879 0.282461 0.361324 0.351062 0.114325 0.00135526 7116 2.40799 -0.0958208 2.31217 53.9379 53.5094 26.7012 0.316529 7116 172.321 -0.341278 171.98
1662 167.564 153.047 112.026 1.4628 5865 678.46 3.54568 682.006 17.932 19.2349 72.59 2.98381e+06 0.315919 0.327258 0.202004 0.000584353 119501 1.05864 6.06232e-05 1.0587 237.458 213.409 122.533 0.354459 119501 479.895 88.3668 568.262 217.999 -0.0229263 -0.0198768 0.0185736 0.000257719 5194 0.14348 -0.143482 -1.75302e-06 6.40273 0.244868 0.310896 0.323261 0.182841 0.00238748 5865 1.7346 -0.148188 1.58641 49.2373 43.5942 42.6788 0.557285 5865 205.404 -0.924667 204.48
1743 201.148 195.053 135.12 2.8684 2219 765.606 3.54658 769.153 7.10085 7.2555 65.9381 989319 0.134946 0.0364632 0.21921 0.00110127 39622 4.56693 4.6457e-05 4.56698 133.084 108.143 63.3389 0.318202 39622 301.756 88.2053 389.961 192.285 -0.0115036 -0.00540477 0.0143352 0.000360755 1579 0.134089 -0.13409 -1.10297e-06 3.85655 0.140908 0.181803 0.0878586 0.172591 0.00366388 2219 0.767486 -9.44159e-05 0.767391 34.012 14.7008 40.3958 0.857546 2219 241.693 -0.000350952 241.693
1748 145.408 143.924 86.9402 2.11047 1697 377.389 3.55269 380.941 22.4733 24.1439 67.2964 569067 0.397156 0.413503 0.162197 0.00107439 22791 0.928097 0.00306357 0.93116 149.565 137.885 64.228 0.425444 22791 295.738 53.3276 349.066 230.243 -0.0286342 -0.0262104 0.0193445 0.000519047 1389 0.114015 -0.114049 -3.44221e-05 6.93939 0.300156 0.359559 0.376255 0.130487 0.00316757 1697 1.10875 -0.117404 0.991342 52.374 53.5882 34.7728 0.844109 1697 162.693 -0.427811 162.265
1768 153.84 142.883 110.129 2.05679 2867 522.424 3.54736 525.972 28.3225 29.608 63.0417 894986 0.364515 0.391733 0.18654 0.000985288 35844 1.13086 0.00277857 1.13364 147.353 118.977 87.2058 0.460614 35844 378.564 37.3182 415.882 169.392 -0.0234093 -0.0197851 0.0183301 0.000368449 2475 0.106938 -0.106948 -9.84484e-06 6.00215 0.315104 0.360569 0.392667 0.167312 0.00312474 2867 1.28069 -0.125475 1.15521 58.1709 54.4747 47.2468 0.882385 2867 211.82 -0.56348 211.257
1856 213.593 206.141 133.576 3.07579 1886 637.963 3.54474 641.508 28.4089 26.5031 92.393 801103 0.430111 0.443018 0.152494 0.000851353 32084 1.03811 0.000471981 1.03858 235.841 252.349 90.4834 0.505155 32084 376.52 25.8075 402.328 63.614 -0.0248412 -0.0224644 0.0175321 0.000449985 1518 0.0946193 -0.094659 -3.97295e-05 8.84317 0.326727 0.409555 0.402326 0.113657 0.00261713 1886 1.5952 -0.0636938 1.5315 83.7438 79.3916 52.5763 1.21065 1886 231.981 -0.25589 231.725
1879 150.883 127.145 111.079 2.78744 1588 473.116 3.63654 476.753 44.8729 49.6728 55.1422 393710 0.262446 0.242894 0.183092 0.00145808 15768 0.835611 7.08995e-05 0.835681 108.641 81.4586 66.8675 0.532509 15768 295.954 36.9068 332.861 180.76 -0.0158092 -0.0116583 0.0141283 0.000390948 1306 0.0685208 -0.0685217 -9.03034e-07 3.97558 0.273442 0.281024 0.331023 0.169022 0.00424149 1588 0.953499 -0.0856083 0.867891 49.5093 33.3432 49.0458 1.23077 1588 189.199 -0.524677 188.674
1883 177.254 144.906 144.999 3.23501 2009 647.05 3.5597 650.609 22.52 22.52 57.853 492138 0.253917 0.248486 0.0928377 0.000661273 19710 0.734511 0.00614032 0.740651 364.226 362.742 59.4675 0.423581 19710 254.224 234.582 488.806 205.187 -0.0155775 -0.013662 0.0110298 0.000286127 1486 0.0671375 -0.0671483 -1.08238e-05 4.60196 0.187746 0.262555 0.235795 0.10302 0.00229843 2009 1.46156 -0.109056 1.3525 39.9344 33.0723 29.5169 0.658537 2009 137.863 -0.466034 137.397
1921 142.915 120.217 104.277 2.54636 1677 608.041 3.54723 611.588 28.3438 28.9731 58.9666 438305 0.283869 0.262578 0.137639 0.00103885 17554 0.876901 0.00122118 0.878122 358.752 356.267 52.128 0.393444 17554 246.492 234.515 481.007 212.762 -0.0190601 -0.0168909 0.0136719 0.00036737 1385 0.128542 -0.128558 -1.63445e-05 4.53995 0.214393 0.276051 0.245781 0.107741 0.00263097 1677 0.903474 -0.142174 0.7613 36.768 29.56 27.1368 0.662662 1677 150.554 -0.865906 149.688
1946 134.553 138.808 71.3575 1.64969 1871 330.727 3.55324 334.28 22.4886 21.539 70.3381 878207 0.346325 0.365358 0.167347 0.00089232 35172 0.947499 0.0017258 0.949225 120.879 119.474 36.2321 0.193194 35172 175.549 54.5399 230.089 72.6468 -0.0329957 -0.0343532 0.0168462 0.000408581 1700 0.0936708 -0.0937036 -3.27311e-05 7.39945 0.291753 0.339752 0.367776 0.123308 0.00285072 1871 0.770267 -8.26735e-05 0.770184 47.1076 48.9051 28.2581 0.65329 1871 127.862 -0.000350952 127.861
1984 155.671 148.727 95.1429 1.34057 5037 478.231 3.53891 481.77 28.283 29.5335 68.0249 2.47714e+06 0.302986 0.309512 0.189266 0.000600894 99209 1.22659 0.000694193 1.22729 178.525 133.09 99.8571 0.317032 99209 396.63 37.1893 433.819 169.427 -0.0205721 -0.0159714 0.0181114 0.000262539 4759 0.107549 -0.107559 -1.03237e-05 5.33745 0.232536 0.292125 0.320765 0.185716 0.00261676 5037 1.41324 -0.19701 1.21623 43.4389 36.158 37.9705 0.535008 5037 178.574 -1.175 177.399
2012 174.191 180.184 110.7 2.41109 2108 526.977 3.53784 530.515 35.6133 32.1848 77.4015 927946 0.383553 0.404675 0.174284 0.000904058 37164 0.960885 0.00276137 0.963647 143.059 120.371 97.4479 0.505489 37164 350.262 13.5954 363.857 128.722 -0.026963 -0.0277593 0.0155208 0.000352746 1936 0.08335 -0.0833606 -1.06018e-05 7.82787 0.281247 0.336091 0.353379 0.122162 0.00266073 2108 0.836391 -0.0508595 0.785532 58.7889 56.8789 40.1116 0.873644 2108 172.755 -0.427523 172.328
